0.15965
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0721
0,0649
0,0721
0,0721
0,0639
0,0639
0,0639
0,0639
0,0639
0,0639
0,05975
0,05975
0,05975
0,0721
0,0721
0,05975
0,05975
0,05975
0,13905
0,13905
0,08
0,13905
0,13905
0,085
0,077
0,13905
0,0515
0,0515
0,0412
0,0412
0,03605
0,03605
0,0412
0,0412
0,0134
0,0134
0,125
0,125
0,125
0,0618
0,125
0,0742
0,10815
0,0412
0,07725
0,0824
0,05665
0,10815
0,0237
0,0546
0,0546
0,0546
0,0546
0,0546
0,0546
0,0515
0,0515
0,0546
0,0412
0,0412
0,11845
0,11845
0,03605
0,04945
0,03605
0,02575
0,094
0,05665
0,1
0,1
0,0721
0,094
0,094
0,0309
0,125
0,0134
0,0134
0,0134
0,0134
0,0134
0,0134
0,0134
0,0134
0,0309
0,125
0,125
0,125
0,034
0,0412
0,02575
0,052
0,052
0,04225
0,0402
0,0402
0,0402
0,0536
0,04845
0,04845
0,04845
0,0412
0,0412
0,0412
0,0412
0,0412
0,0412
0,0412
0,0443
0,0443
0,0443
0,0443
0,04845
0,0412
0,03915
0,03915
0,03915
0,0412
0,0536
0,0618
0,05665
0,0721
0,0721
0,0721
0,0721
0,05665
0,04635
0,035
0,0479
0,0479
0,0479
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,053
0,25445
0,25445
0,206
0,206
0,206
0,2163
0,2163
0,2472
0,25445
0,0134
0,0134
0,1648
0,145
0,105
0,0618
0,103
0,137
0,1236
0,1751
0,26
0,26
0,0134
0,105
0,1133
0,18
0,18
0,0515
0,1108
0,18
0,15
0,15
0,036
0,036
0,0412
0,0371
0,0371
0,04
0,04
0,0412
0,0412
0,0402
0,07935
0,03605
0,11
0,11
0,087
0,087
0,0134
0,12
0,0134
0,1058
0,0134
0,0721
0,0721
0,0134
0,14215
0,14215
0,11855
0,0134
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,03605
0,125
0,125
0,0618
0,0618
0,0618
0,0546
0,0433
0,03915
0,0546
0,03915
0,03915
0,03915
0,03915
0,045
0,0309
0,03505
0,04635
0,155
0,103
0,155
0,1236
0,142
0,154
0,0721
0,142
0,1545
0,1545
0,19
0,19
0,19
0,1442
0,034
0,03605
0,03605
0,19
0,08755
0,08755
0,1133
0,1133
0,1133
0,1133
0,1133
0,0954
0,1751
0,1751
0,1751
0,15
0,19
0,12875
0,19
0,175
0,04635
0,04635
0,04635
0,04635
0,07725
0,07725
0,0273
0,0273
0,0273
0,0273
0,0273
0,0309
0,0309
0,034
0,03915
0,03915
0,034
0,16
0,16
0,0742
0,103
0,103
0,0134
0,0721
0,0721
0,0721
0,21
0,195
0,21
0,0134
0,0134
0,0134
0,01445
0,0309
0,033
0,033
0,033
0,033
0,033
0,02575
0,05975
0,03915
0,0711
0,12
0,12
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,19
0,2678
0,145
0,2678
0,0515
0,19
0,09
0,19
0,0824
0,0824
0,0649
0,0649
0,0585
0,0585
0,03145
0,03145
0,03145
0,01545
0,03605
0,0824
0,01545
0,01805
0,0134
0,0515
0,0515
0,08
0,0824
0,062
0,0824
0,0433
0,0412
0,0134
0,0433
0,0309
0,0309
0,10815
0,0412
0,0742
0,0824
0,10815
0,07725
0,16
0,07725
0,16
0,125
0,103
0,0402
0,0402
0,125
0,1236
0,04635
0,04635
0,04635
0,04635
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,0134
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,02575
0,05665
0,05665
0,05975
0,03915
0,0309
0,0742
0,0742
0,0721
0,0721
0,0721
0,0989
0,0888
0,134
0,068
0,0886
0,134
0,134
0,08035
0,08035
0,0618
0,0433
0,08035
0,125
0,0618
0,125
0,1442
0,1133
0,1442
0,12
0,07725
0,0309
0,07725
0,0402
0,1111
0,075
0,1545
0,165
0,165
0,02885
0,0165
0,0165
0,02885
0,103
0,103
0,0927
0,08755
0,08755
0,1545
0,1545
0,0546
0,0474
0,0474
0,0474
0,0474
0,0474
0,0474
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,0618
0,05565
0,05565
0,0618
0,0618
0,0618
0,0619
0,04945
0,04945
0,04945
0,10815
0,10815
0,10815
0,0515
0,03605
0,03605
0,03605
0,0515
0,0515
0,0515
0,10815
0,09065
0,09065








0,0412
0,0412
0,052
0,052
0,05665
0,05665
0,05665
0,19
0,05565
0,18
0,0309
0,19
0,19
0,1648
0,12
0,1133
0,1133
0,0134
0,0134
0,19
0,103
0,103
0,0196
0,0196
0,0546
0,0546
0,0546
0,0134
0,0546
0,0309
0,0309
0,103
0,0443
0,0299
0,0299
0,0309
0,0371
0,0371
0,0371
0,0371
0,0371
0,0371
0,0443
0,0371
0,103
0,07725
0,0721
0,103
0,1236
0,25
0,25
0,13905
0,13905
0,05665
0,05665
0,152
0,25
0,02575
0,0618
0,0618
0,2369
0,2369
0,1648
0,06695
0,06695
0,10815
0,052
0,052
0,10815
0,0824
0,103
0,02575
0,103
0,0644
0,0134
0,0206
0,04645
0,0206
0,0206
0,04645
0,01755
0,01755
0,07725
0,07725
0,01545
0,0103
0,02165
0,1439
0,1439
0,1
0,0412
0,1236
0,1
0,1236
0,0165
0,0165
0,0165

0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,0165
0,01545
0,01445
0,01445
0,01445
0,1442
0,1442
0,04845
0,0721
0,02575
0,0721
0,0824
0,04635
0,04635
0,0134
0,0824
0,03505
0,03505
0,03505
0,03505
0,03505
0,0618
0,0618
0,02885
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,3605
0,19
0,19
0,125
0,19
0,0309
0,103
0,103
0,0412
0,0412
0,01
0,0134
0,0103
0,0824
0,0824
0,0824
0,0721
0,0721
0,0721
0,09
0,09
0,09
0,09
0,09
0,1442
0,117
0,155
0,155
0,0788
0,0788
0,167
0,04635
0,167
0,033
0,0134
0,033
0,02885
0,13
0,0433
0,0433
0,0433
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,02885
0,0433
0,04635
0,04635
0,04635
0,04635
0,04635
0,04635
0,07725
0,07725
0,11745
0,07725
0,07725
0,0309
0,0412
0,0412
0,05665
0,0721
0,1133
0,1133
0,05665
0,05665
0,06905
0,16
0,16
0,0721
0,01545
0,01545
0,01545
0,0134
0,0134
0,01545
0,01545
0,01545
0,01545
0,0124
0,0124
0,0124
0,0124
0,0124
0,0124
0,0124
0,0134
0,06695
0,094
0,0134
0,095
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,0309
0,1442
0,1442
0,147
0,147
0,23
0,23
0,05975
0,05975
0,125
0,0618
0,0618
0,0618
0,10815
0,10815
0,0618
0,10815
0,03605
0,0824
0,0824
0,10815
0,10815
0,10815
0,10815
0,10815
0,0618
0,10815
0,0721
0,0721
0,1751
0,16
0,16
0,16
0,125
0,04635
0,03605
0,04635
0,0618
0,05925
0,0618
0,0515
0,0515
0,04635
0,0299
0,04635
0,04635
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,0515
0,05975
0,0299
0,0299
0,02885
0,02885
0,02885
0,02885
0,0309
0,05975
0,01755
0,0618
0,04635
0,04635
0,0129
0,0129
0,0129
0,0129
0,0618
0,1545
0,1545
0,1545
0,06695
0,06695
0,02165
0,02165
0,02165
0,02165
0,02165
0,02165
0,02165
0,02165
0,0721
0,0721
0,255
0,255
0,255
0,255
0,255
0,255
0,19
0,0649
0,0824
0,0134
0,0515
0,06695
0,0268
0,06695
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0093
0,0134
0,05875
0,0309
0,05875
0,05875
0,04
0,04
0,097
0,097
0,0134
0,0134
0,103
0,0309
0,103
0,125
0,09065
0,125
0,12
0,0742
0,15195
0,1648
0,0742
0,0134
0,0134
0,0134
0,0134
0,06985
0,0134
0,0134
0,11845
0,11845
0,125
0,125
0,0618
0,0618
0,0618
0,03605
0,03605
0,19
0,19
0,06695
0,0309
0,02885
0,04635
0,0134
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,1236
0,0515
0,08
0,07
0,08
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,0237
0,06695
0,0402
0,05875
0,06695
0,103
0,23
0,23
0,23
0,1957
0,1957
0,103
0,0237
0,0237
0,0134
0,0721
0,04535
0,0721
0,06695
0,103
0,103
0,103
0,115
0,103
0,115
0,103
0,103
0,1236
0,125
0,0618
0,0618




0,05975
0,05975
0,1545
0,1545
0,1545
0,1545
0,1442
0,19
0,0505
0,0505
0,1339
0,0608
0,0515
0,13905
0,13905
